parent_code,name,code
5304,峨山彝族自治县,530426
5304,新平彝族傣族自治县,530427
5304,元江哈尼族彝族傣族自治县,530428
5305,隆阳区,530502
5305,施甸县,530521
5305,龙陵县,530523
5305,昌宁县,530524
5305,腾冲市,530581
5306,昭阳区,530602
5306,鲁甸县,530621
5306,巧家县,530622
5306,盐津县,530623
5306,大关县,530624
5306,永善县,530625
5306,绥江县,530626
5306,镇雄县,530627
5306,彝良县,530628
5306,威信县,530629
5306,水富县,530630
5307,古城区,530702
5307,玉龙纳西族自治县,530721
5307,永胜县,530722
5307,华坪县,530723
5307,宁蒗彝族自治县,530724
5308,思茅区,530802
5308,宁洱哈尼族彝族自治县,530821
5308,墨江哈尼族自治县,530822
5308,景东彝族自治县,530823
5308,景谷傣族彝族自治县,530824
5308,镇沅彝族哈尼族拉祜族自治县,530825
5308,江城哈尼族彝族自治县,530826
5308,孟连傣族拉祜族佤族自治县,530827
5308,澜沧拉祜族自治县,530828
5308,西盟佤族自治县,530829
5309,临翔区,530902
5309,凤庆县,530921
5309,云县,530922
5309,永德县,530923
5309,镇康县,530924
5309,双江拉祜族佤族布朗族傣族自治县,530925
5309,耿马傣族佤族自治县,530926
5309,沧源佤族自治县,530927
5323,楚雄市,532301
5323,双柏县,532322
5323,牟定县,532323
5323,南华县,532324
5323,姚安县,532325
5323,大姚县,532326
5323,永仁县,532327
5323,元谋县,532328
5323,武定县,532329
5323,禄丰县,532331
5325,个旧市,532501
5325,开远市,532502
5325,蒙自市,532503
5325,弥勒市,532504
5325,屏边苗族自治县,532523
5325,建水县,532524
5325,石屏县,532525
5325,泸西县,532527
5325,元阳县,532528
5325,红河县,532529
5325,金平苗族瑶族傣族自治县,532530
5325,绿春县,532531
5325,河口瑶族自治县,532532
5326,文山市,532601
5326,砚山县,532622
5326,西畴县,532623
5326,麻栗坡县,532624
5326,马关县,532625
5326,丘北县,532626
5326,广南县,532627
5326,富宁县,532628
5328,景洪市,532801
5328,勐海县,532822
5328,勐腊县,532823
5329,大理市,532901
5329,漾濞彝族自治县,532922
5329,祥云县,532923
5329,宾川县,532924
5329,弥渡县,532925
5329,南涧彝族自治县,532926
5329,巍山彝族回族自治县,532927
5329,永平县,532928
5329,云龙县,532929
5329,洱源县,532930
5329,剑川县,532931
5329,鹤庆县,532932
5331,瑞丽市,533102
5331,芒市,533103
5331,梁河县,533122
5331,盈江县,533123
5331,陇川县,533124
5333,泸水市,533301
5333,福贡县,533323
5333,贡山独龙族怒族自治县,533324
5333,兰坪白族普米族自治县,533325
5334,香格里拉市,533401
5334,德钦县,533422
5334,维西傈僳族自治县,533423
6101,新城区,610102
6101,碑林区,610103
6101,莲湖区,610104
6101,灞桥区,610111
6101,未央区,610112
6101,雁塔区,610113
6101,阎良区,610114
6101,临潼区,610115
6101,长安区,610116
6101,高陵区,610117
6101,鄠邑区,610118
6101,蓝田县,610122
6101,周至县,610124
6102,王益区,610202
6102,印台区,610203
6102,耀州区,610204
6102,宜君县,610222
6103,渭滨区,610302
6103,金台区,610303
6103,陈仓区,610304
6103,凤翔县,610322
6103,岐山县,610323
6103,扶风县,610324
6103,眉县,610326
6103,陇县,610327
6103,千阳县,610328
6103,麟游县,610329
6103,凤县,610330
6103,太白县,610331
6104,秦都区,610402
6104,杨陵区,610403
6104,渭城区,610404
6104,三原县,610422
6104,泾阳县,610423
6104,乾县,610424
6104,礼泉县,610425
6104,永寿县,610426
6104,彬县,610427
6104,长武县,610428
6104,旬邑县,610429
6104,淳化县,610430
6104,武功县,610431
6104,兴平市,610481
6105,临渭区,610502
6105,华州区,610503
6105,潼关县,610522
6105,大荔县,610523
6105,合阳县,610524
6105,澄城县,610525
6105,蒲城县,610526
6105,白水县,610527
6105,富平县,610528
6105,韩城市,610581
6105,华阴市,610582
6106,宝塔区,610602
6106,安塞区,610603
6106,延长县,610621
6106,延川县,610622
6106,子长县,610623
6106,志丹县,610625
6106,吴起县,610626
6106,甘泉县,610627
6106,富县,610628
6106,洛川县,610629
6106,宜川县,610630
6106,黄龙县,610631
6106,黄陵县,610632
6107,汉台区,610702
6107,南郑区,610703
6107,城固县,610722
6107,洋县,610723
6107,西乡县,610724
6107,勉县,610725
6107,宁强县,610726
6107,略阳县,610727
6107,镇巴县,610728
6107,留坝县,610729
6107,佛坪县,610730
6108,榆阳区,610802
6108,横山区,610803
6108,府谷县,610822
6108,靖边县,610824
6108,定边县,610825
6108,绥德县,610826
6108,米脂县,610827
6108,佳县,610828
6108,吴堡县,610829
6108,清涧县,610830
6108,子洲县,610831
6108,神木市,610881
6109,汉滨区,610902
6109,汉阴县,610921
6109,石泉县,610922
6109,宁陕县,610923
6109,紫阳县,610924
6109,岚皋县,610925
6109,平利县,610926
6109,镇坪县,610927
6109,旬阳县,610928
6109,白河县,610929
6110,商州区,611002
6110,洛南县,611021
6110,丹凤县,611022
6110,商南县,611023
6110,山阳县,611024
6110,镇安县,611025
6110,柞水县,611026
6301,城东区,630102
6301,城中区,630103
6301,城西区,630104
6301,城北区,630105
6301,大通回族土族自治县,630121
6301,湟中县,630122
6301,湟源县,630123
6302,乐都区,630202
6302,平安区,630203
6302,民和回族土族自治县,630222
6302,互助土族自治县,630223
6302,化隆回族自治县,630224
6302,循化撒拉族自治县,630225
6322,门源回族自治县,632221
6322,祁连县,632222
6322,海晏县,632223
6322,刚察县,632224
6323,同仁县,632321
6323,尖扎县,632322
6323,泽库县,632323
6323,河南蒙古族自治县,632324
6325,共和县,632521
6325,同德县,632522
6325,贵德县,632523
6325,兴海县,632524
6325,贵南县,632525
6326,玛沁县,632621
6326,班玛县,632622
6326,甘德县,632623
6326,达日县,632624
6326,久治县,632625
6326,玛多县,632626
6327,玉树市,632701
6327,杂多县,632722
6327,称多县,632723
6327,治多县,632724
6327,囊谦县,632725
6327,曲麻莱县,632726
6328,格尔木市,632801
6328,德令哈市,632802
6328,乌兰县,632821
6328,都兰县,632822
6328,天峻县,632823
6328,大柴旦行政委员会,632857
6328,冷湖行政委员会,632858
6328,茫崖行政委员会,632859
6501,天山区,650102
6501,沙依巴克区,650103
6501,新市区,650104
6501,水磨沟区,650105
6501,头屯河区,650106
6501,达坂城区,650107
6501,米东区,650109
6501,乌鲁木齐县,650121
6501,乌鲁木齐经济技术开发区,650171
6501,乌鲁木齐高新技术产业开发区,650172
6502,独山子区,650202
6502,克拉玛依区,650203
6502,白碱滩区,650204
6502,乌尔禾区,650205
6504,高昌区,650402
6504,鄯善县,650421
6504,托克逊县,650422
6505,伊州区,650502
6505,巴里坤哈萨克自治县,650521
6505,伊吾县,650522
6523,昌吉市,652301
6523,阜康市,652302
6523,呼图壁县,652323
6523,玛纳斯县,652324
6523,奇台县,652325
6523,吉木萨尔县,652327
6523,木垒哈萨克自治县,652328
6527,博乐市,652701
6527,阿拉山口市,652702
6527,精河县,652722
6527,温泉县,652723
6528,库尔勒市,652801
6528,轮台县,652822
6528,尉犁县,652823
6528,若羌县,652824
6528,且末县,652825
6528,焉耆回族自治县,652826
6528,和静县,652827
6528,和硕县,652828
6528,博湖县,652829
6528,库尔勒经济技术开发区,652871
6529,阿克苏市,652901
6529,温宿县,652922
6529,库车县,652923
6529,沙雅县,652924
6529,新和县,652925
6529,拜城县,652926
6529,乌什县,652927
6529,阿瓦提县,652928
6529,柯坪县,652929
6530,阿图什市,653001
6530,阿克陶县,653022
6530,阿合奇县,653023
6530,乌恰县,653024
6531,喀什市,653101
6531,疏附县,653121
6531,疏勒县,653122
6531,英吉沙县,653123
6531,泽普县,653124
6531,莎车县,653125
6531,叶城县,653126
6531,麦盖提县,653127
6531,岳普湖县,653128
6531,伽师县,653129
6531,巴楚县,653130
6531,塔什库尔干塔吉克自治县,653131
6532,和田市,653201
6532,和田县,653221
6532,墨玉县,653222
6532,皮山县,653223
6532,洛浦县,653224
6532,策勒县,653225
6532,于田县,653226
6532,民丰县,653227
6540,伊宁市,654002
6540,奎屯市,654003
6540,霍尔果斯市,654004
6540,伊宁县,654021
6540,察布查尔锡伯自治县,654022
6540,霍城县,654023
6540,巩留县,654024
6540,新源县,654025
6540,昭苏县,654026
6540,特克斯县,654027
6540,尼勒克县,654028
6542,塔城市,654201
6542,乌苏市,654202
6542,额敏县,654221
6542,沙湾县,654223
6542,托里县,654224
6542,裕民县,654225
6542,和布克赛尔蒙古自治县,654226
6543,阿勒泰市,654301
6543,布尔津县,654321
6543,富蕴县,654322
6543,福海县,654323
6543,哈巴河县,654324
6543,青河县,654325
6543,吉木乃县,654326
6590,石河子市,659001
6590,阿拉尔市,659002
6590,图木舒克市,659003
6590,五家渠市,659004
6590,铁门关市,659006
1201,和平区,120101
1201,河东区,120102
1201,河西区,120103
1201,南开区,120104
1201,河北区,120105
1201,红桥区,120106
1201,东丽区,120110
1201,西青区,120111
1201,津南区,120112
1201,北辰区,120113
1201,武清区,120114
1201,宝坻区,120115
1201,滨海新区,120116
1201,宁河区,120117
1201,静海区,120118
1201,蓟州区,120119
1401,小店区,140105
1401,迎泽区,140106
1401,杏花岭区,140107
1401,尖草坪区,140108
1401,万柏林区,140109
1401,晋源区,140110
1401,清徐县,140121
1401,阳曲县,140122
1401,娄烦县,140123
1401,山西转型综合改革示范区,140171
1401,古交市,140181
1402,城区,140202
1402,矿区,140203
1402,南郊区,140211
1402,新荣区,140212
1402,阳高县,140221
1402,天镇县,140222
1402,广灵县,140223
1402,灵丘县,140224
1402,浑源县,140225
1402,左云县,140226
1402,大同县,140227
1402,山西大同经济开发区,140271
1403,城区,140302
1403,矿区,140303
1403,郊区,140311
1403,平定县,140321
1403,盂县,140322
1403,山西阳泉经济开发区,140371
1404,城区,140402
1404,郊区,140411
1404,长治县,140421
1404,襄垣县,140423
1404,屯留县,140424
1404,平顺县,140425
1404,黎城县,140426
1404,壶关县,140427
1404,长子县,140428
1404,武乡县,140429
1404,沁县,140430
1404,沁源县,140431
1404,山西长治高新技术产业园区,140471
1404,潞城市,140481
1405,城区,140502
1405,沁水县,140521
1405,阳城县,140522
1405,陵川县,140524
1405,泽州县,140525
1405,高平市,140581
1406,朔城区,140602
1406,平鲁区,140603
1406,山阴县,140621
1406,应县,140622
1406,右玉县,140623
1406,怀仁县,140624
1406,山西朔州经济开发区,140671
1407,榆次区,140702
1407,榆社县,140721
1407,左权县,140722
1407,和顺县,140723
1407,昔阳县,140724
1407,寿阳县,140725
1407,太谷县,140726
1407,祁县,140727
1407,平遥县,140728
1407,灵石县,140729
1407,介休市,140781
1408,盐湖区,140802
1408,临猗县,140821
1408,万荣县,140822
1408,闻喜县,140823
1408,稷山县,140824
1408,新绛县,140825
1408,绛县,140826
1408,垣曲县,140827
1408,夏县,140828
1408,平陆县,140829
1408,芮城县,140830
1408,永济市,140881
1408,河津市,140882
1409,忻府区,140902
1409,定襄县,140921
1409,五台县,140922
1409,代县,140923
1409,繁峙县,140924
1409,宁武县,140925
1409,静乐县,140926
1409,神池县,140927
1409,五寨县,140928
1409,岢岚县,140929
1409,河曲县,140930
1409,保德县,140931
1409,偏关县,140932
1409,五台山风景名胜区,140971
1409,原平市,140981
1410,尧都区,141002
1410,曲沃县,141021
1410,翼城县,141022
1410,襄汾县,141023
1410,洪洞县,141024
1410,古县,141025
1410,安泽县,141026
1410,浮山县,141027
1410,吉县,141028
1410,乡宁县,141029
1410,大宁县,141030
1410,隰县,141031
1410,永和县,141032
1410,蒲县,141033
1410,汾西县,141034
1410,侯马市,141081
1410,霍州市,141082
1411,离石区,141102
1411,文水县,141121
1411,交城县,141122
1411,兴县,141123
1411,临县,141124
1411,柳林县,141125
1411,石楼县,141126
1411,岚县,141127
1411,方山县,141128
1411,中阳县,141129
1411,交口县,141130
1411,孝义市,141181
1411,汾阳市,141182
2101,和平区,210102
2101,沈河区,210103
2101,大东区,210104
2101,皇姑区,210105
2101,铁西区,210106
2101,苏家屯区,210111
2101,浑南区,210112
2101,沈北新区,210113
2101,于洪区,210114
2101,辽中区,210115
2101,康平县,210123
2101,法库县,210124
2101,新民市,210181
2102,中山区,210202
2102,西岗区,210203
2102,沙河口区,210204
2102,甘井子区,210211
2102,旅顺口区,210212
2102,金州区,210213
2102,普兰店区,210214
2102,长海县,210224
2102,瓦房店市,210281
2102,庄河市,210283
2103,铁东区,210302
2103,铁西区,210303
2103,立山区,210304
2103,千山区,210311
2103,台安县,210321
2103,岫岩满族自治县,210323
2103,海城市,210381
2104,新抚区,210402
2104,东洲区,210403
2104,望花区,210404
2104,顺城区,210411
2104,抚顺县,210421
2104,新宾满族自治县,210422
2104,清原满族自治县,210423
2105,平山区,210502
2105,溪湖区,210503
2105,明山区,210504
2105,南芬区,210505
2105,本溪满族自治县,210521
2105,桓仁满族自治县,210522
2106,元宝区,210602
2106,振兴区,210603
2106,振安区,210604
2106,宽甸满族自治县,210624
2106,东港市,210681
2106,凤城市,210682
2107,古塔区,210702
2107,凌河区,210703
2107,太和区,210711
2107,黑山县,210726
2107,义县,210727
2107,凌海市,210781
2107,北镇市,210782
2108,站前区,210802
2108,西市区,210803
2108,鲅鱼圈区,210804
2108,老边区,210811
2108,盖州市,210881
2108,大石桥市,210882
2109,海州区,210902
2109,新邱区,210903
2109,太平区,210904
2109,清河门区,210905
2109,细河区,210911
2109,阜新蒙古族自治县,210921
2109,彰武县,210922
2110,白塔区,211002
2110,文圣区,211003
2110,宏伟区,211004
2110,弓长岭区,211005
2110,太子河区,211011
2110,辽阳县,211021
2110,灯塔市,211081
2111,双台子区,211102
2111,兴隆台区,211103
2111,大洼区,211104
2111,盘山县,211122
2112,银州区,211202
2112,清河区,211204
2112,铁岭县,211221
2112,西丰县,211223
2112,昌图县,211224
2112,调兵山市,211281
2112,开原市,211282
2113,双塔区,211302
2113,龙城区,211303
2113,朝阳县,211321
2113,建平县,211322
2113,喀喇沁左翼蒙古族自治县,211324
2113,北票市,211381
2113,凌源市,211382
2114,连山区,211402
2114,龙港区,211403
2114,南票区,211404
2114,绥中县,211421
2114,建昌县,211422
2114,兴城市,211481
2301,道里区,230102
2301,南岗区,230103
2301,道外区,230104
2301,平房区,230108
2301,松北区,230109
2301,香坊区,230110
2301,呼兰区,230111
2301,阿城区,230112
2301,双城区,230113
2301,依兰县,230123
2301,方正县,230124
2301,宾县,230125
2301,巴彦县,230126
2301,木兰县,230127
2301,通河县,230128
2301,延寿县,230129
2301,尚志市,230183
2301,五常市,230184
2302,龙沙区,230202
2302,建华区,230203
2302,铁锋区,230204
2302,昂昂溪区,230205
2302,富拉尔基区,230206
2302,碾子山区,230207
2302,梅里斯达斡尔族区,230208
2302,龙江县,230221
2302,依安县,230223
2302,泰来县,230224
2302,甘南县,230225
2302,富裕县,230227
2302,克山县,230229
2302,克东县,230230
2302,拜泉县,230231
2302,讷河市,230281
2303,鸡冠区,230302
2303,恒山区,230303
2303,滴道区,230304
2303,梨树区,230305
2303,城子河区,230306
2303,麻山区,230307
2303,鸡东县,230321
2303,虎林市,230381
2303,密山市,230382
2304,向阳区,230402
2304,工农区,230403
2304,南山区,230404
2304,兴安区,230405
2304,东山区,230406
2304,兴山区,230407
2304,萝北县,230421
2304,绥滨县,230422
2305,尖山区,230502
2305,岭东区,230503
2305,四方台区,230505
2305,宝山区,230506
2305,集贤县,230521
2305,友谊县,230522
2305,宝清县,230523
2305,饶河县,230524
2306,萨尔图区,230602
2306,龙凤区,230603
2306,让胡路区,230604
2306,红岗区,230605
2306,大同区,230606
2306,肇州县,230621
2306,肇源县,230622
2306,林甸县,230623
2306,杜尔伯特蒙古族自治县,230624
2306,大庆高新技术产业开发区,230671
2307,伊春区,230702
2307,南岔区,230703
2307,友好区,230704
2307,西林区,230705
2307,翠峦区,230706
2307,新青区,230707
2307,美溪区,230708
2307,金山屯区,230709
2307,五营区,230710
2307,乌马河区,230711
2307,汤旺河区,230712
2307,带岭区,230713
2307,乌伊岭区,230714
2307,红星区,230715
2307,上甘岭区,230716
2307,嘉荫县,230722
2307,铁力市,230781
2308,向阳区,230803
2308,前进区,230804
2308,东风区,230805
2308,郊区,230811
2308,桦南县,230822
2308,桦川县,230826
2308,汤原县,230828
2308,同江市,230881
2308,富锦市,230882
2308,抚远市,230883
2309,新兴区,230902
2309,桃山区,230903
2309,茄子河区,230904
2309,勃利县,230921
2310,东安区,231002
2310,阳明区,231003
2310,爱民区,231004
2310,西安区,231005
2310,林口县,231025
2310,牡丹江经济技术开发区,231071
2310,绥芬河市,231081
2310,海林市,231083
2310,宁安市,231084
2310,穆棱市,231085
2310,东宁市,231086
2311,爱辉区,231102
2311,嫩江县,231121
2311,逊克县,231123
2311,孙吴县,231124
2311,北安市,231181
2311,五大连池市,231182
2312,北林区,231202
2312,望奎县,231221
2312,兰西县,231222
2312,青冈县,231223
2312,庆安县,231224
2312,明水县,231225
2312,绥棱县,231226
2312,安达市,231281
2312,肇东市,231282
2312,海伦市,231283
2327,加格达奇区,232701
2327,松岭区,232702
2327,新林区,232703
2327,呼中区,232704
2327,呼玛县,232721
2327,塔河县,232722
2327,漠河县,232723
3201,玄武区,320102
3201,秦淮区,320104
3201,建邺区,320105
3201,鼓楼区,320106
3201,浦口区,320111
3201,栖霞区,320113
3201,雨花台区,320114
3201,江宁区,320115
3201,六合区,320116
3201,溧水区,320117
3201,高淳区,320118
3202,锡山区,320205
3202,惠山区,320206
3202,滨湖区,320211
3202,梁溪区,320213
3202,新吴区,320214
3202,江阴市,320281
3202,宜兴市,320282
3203,鼓楼区,320302
3203,云龙区,320303
3203,贾汪区,320305
3203,泉山区,320311
3203,铜山区,320312
3203,丰县,320321
3203,沛县,320322
3203,睢宁县,320324
3203,徐州经济技术开发区,320371
3203,新沂市,320381
3203,邳州市,320382
3204,天宁区,320402
3204,钟楼区,320404
3204,新北区,320411
3204,武进区,320412
3204,金坛区,320413
3204,溧阳市,320481
3205,虎丘区,320505
3205,吴中区,320506
3205,相城区,320507
3205,姑苏区,320508
3205,吴江区,320509
3205,苏州工业园区,320571
3205,常熟市,320581
3205,张家港市,320582
3205,昆山市,320583
3205,太仓市,320585
3206,崇川区,320602
3206,港闸区,320611
3206,通州区,320612
3206,海安县,320621
3206,如东县,320623
3206,南通经济技术开发区,320671
3206,启东市,320681
3206,如皋市,320682
3206,海门市,320684
3207,连云区,320703
3207,海州区,320706
3207,赣榆区,320707
3207,东海县,320722
3207,灌云县,320723
3207,灌南县,320724
3207,连云港经济技术开发区,320771
3207,连云港高新技术产业开发区,320772
3208,淮安区,320803
3208,淮阴区,320804
3208,清江浦区,320812
3208,洪泽区,320813
3208,涟水县,320826
3208,盱眙县,320830
3208,金湖县,320831
3208,淮安经济技术开发区,320871
3209,亭湖区,320902
3209,盐都区,320903
3209,大丰区,320904
3209,响水县,320921
3209,滨海县,320922
3209,阜宁县,320923
3209,射阳县,320924
3209,建湖县,320925
3209,盐城经济技术开发区,320971
3209,东台市,320981
3210,广陵区,321002
3210,邗江区,321003
3210,江都区,321012
3210,宝应县,321023
3210,扬州经济技术开发区,321071
3210,仪征市,321081
3210,高邮市,321084
3211,京口区,321102
3211,润州区,321111
3211,丹徒区,321112
3211,镇江新区,321171
3211,丹阳市,321181
3211,扬中市,321182
3211,句容市,321183
3212,海陵区,321202
3212,高港区,321203
3212,姜堰区,321204
3212,泰州医药高新技术产业开发区,321271
3212,兴化市,321281
3212,靖江市,321282
3212,泰兴市,321283
3213,宿城区,321302
3213,宿豫区,321311
3213,沭阳县,321322
3213,泗阳县,321323
3213,泗洪县,321324
3213,宿迁经济技术开发区,321371
3401,瑶海区,340102
3401,庐阳区,340103
3401,蜀山区,340104
3401,包河区,340111
3401,长丰县,340121
3401,肥东县,340122
3401,肥西县,340123
3401,庐江县,340124
3401,合肥高新技术产业开发区,340171
3401,合肥经济技术开发区,340172
3401,合肥新站高新技术产业开发区,340173
3401,巢湖市,340181
3402,镜湖区,340202
3402,弋江区,340203
3402,鸠江区,340207
3402,三山区,340208
3402,芜湖县,340221
3402,繁昌县,340222
3402,南陵县,340223
3402,无为县,340225
3402,芜湖经济技术开发区,340271
3402,安徽芜湖长江大桥经济开发区,340272
3403,龙子湖区,340302
3403,蚌山区,340303
3403,禹会区,340304
3403,淮上区,340311
3403,怀远县,340321
3403,五河县,340322
3403,固镇县,340323
3403,蚌埠市高新技术开发区,340371
3403,蚌埠市经济开发区,340372
3404,大通区,340402
3404,田家庵区,340403
3404,谢家集区,340404
3404,八公山区,340405
3404,潘集区,340406
3404,凤台县,340421
3404,寿县,340422
3405,花山区,340503
3405,雨山区,340504
3405,博望区,340506
3405,当涂县,340521
3405,含山县,340522
3405,和县,340523
3406,杜集区,340602
3406,相山区,340603
3406,烈山区,340604
3406,濉溪县,340621
3407,铜官区,340705
3407,义安区,340706
3407,郊区,340711
3407,枞阳县,340722
3408,迎江区,340802
3408,大观区,340803
3408,宜秀区,340811
3408,怀宁县,340822
3408,潜山县,340824
3408,太湖县,340825
3408,宿松县,340826
3408,望江县,340827
3408,岳西县,340828
3408,安徽安庆经济开发区,340871
3408,桐城市,340881
3410,屯溪区,341002
3410,黄山区,341003
3410,徽州区,341004
3410,歙县,341021
3410,休宁县,341022
3410,黟县,341023
3410,祁门县,341024
3411,琅琊区,341102
3411,南谯区,341103
3411,来安县,341122
3411,全椒县,341124
3411,定远县,341125
3411,凤阳县,341126
3411,苏滁现代产业园,341171
3411,滁州经济技术开发区,341172
3411,天长市,341181
3411,明光市,341182
3412,颍州区,341202
3412,颍东区,341203
3412,颍泉区,341204
3412,临泉县,341221
3412,太和县,341222
3412,阜南县,341225
3412,颍上县,341226
3412,阜阳合肥现代产业园区,341271
3412,阜阳经济技术开发区,341272
3412,界首市,341282
3413,桥区,341302
3413,砀山县,341321
3413,萧县,341322
3413,灵璧县,341323
3413,泗县,341324
3413,宿州马鞍山现代产业园区,341371
3413,宿州经济技术开发区,341372
3415,金安区,341502
3415,裕安区,341503
3415,叶集区,341504
3415,霍邱县,341522
3415,舒城县,341523
3415,金寨县,341524
3415,霍山县,341525
3416,谯城区,341602
3416,涡阳县,341621
3416,蒙城县,341622
3416,利辛县,341623
3417,贵池区,341702
3417,东至县,341721
3417,石台县,341722
3417,青阳县,341723
3418,宣州区,341802
3418,郎溪县,341821
3418,广德县,341822
3418,泾县,341823
3418,绩溪县,341824
3418,旌德县,341825
3418,宣城市经济开发区,341871
3418,宁国市,341881
3601,东湖区,360102
3601,西湖区,360103
3601,青云谱区,360104
3601,湾里区,360105
3601,青山湖区,360111
3601,新建区,360112
3601,南昌县,360121
3601,安义县,360123
3601,进贤县,360124
3602,昌江区,360202
3602,珠山区,360203
3602,浮梁县,360222
3602,乐平市,360281
3603,安源区,360302
3603,湘东区,360313
3603,莲花县,360321
3603,上栗县,360322
3603,芦溪县,360323
3604,濂溪区,360402
3604,浔阳区,360403
3604,柴桑区,360404
3604,武宁县,360423
3604,修水县,360424
3604,永修县,360425
3604,德安县,360426
3604,都昌县,360428
3604,湖口县,360429
3604,彭泽县,360430
3604,瑞昌市,360481
3604,共青城市,360482
3604,庐山市,360483
3605,渝水区,360502
3605,分宜县,360521
3606,月湖区,360602
3606,余江县,360622
3606,贵溪市,360681
3607,章贡区,360702
3607,南康区,360703
3607,赣县区,360704
3607,信丰县,360722
3607,大余县,360723
3607,上犹县,360724
3607,崇义县,360725
3607,安远县,360726
3607,龙南县,360727
3607,定南县,360728
3607,全南县,360729
3607,宁都县,360730
3607,于都县,360731
3607,兴国县,360732
3607,会昌县,360733
3607,寻乌县,360734
3607,石城县,360735
3607,瑞金市,360781
3608,吉州区,360802
3608,青原区,360803
3608,吉安县,360821
3608,吉水县,360822
3608,峡江县,360823
3608,新干县,360824
3608,永丰县,360825
3608,泰和县,360826
3608,遂川县,360827
3608,万安县,360828
3608,安福县,360829
3608,永新县,360830
3608,井冈山市,360881
3609,袁州区,360902
3609,奉新县,360921
3609,万载县,360922
3609,上高县,360923
3609,宜丰县,360924
3609,靖安县,360925
3609,铜鼓县,360926
3609,丰城市,360981
3609,樟树市,360982
3609,高安市,360983
3610,临川区,361002
3610,东乡区,361003
3610,南城县,361021
3610,黎川县,361022
3610,南丰县,361023
3610,崇仁县,361024
3610,乐安县,361025
3610,宜黄县,361026
3610,金溪县,361027
3610,资溪县,361028
3610,广昌县,361030
3611,信州区,361102
3611,广丰区,361103
3611,上饶县,361121
3611,玉山县,361123
3611,铅山县,361124
3611,横峰县,361125
3611,弋阳县,361126
3611,余干县,361127
3611,鄱阳县,361128
3611,万年县,361129
3611,婺源县,361130
3611,德兴市,361181
4101,中原区,410102
4101,二七区,410103
4101,管城回族区,410104
4101,金水区,410105
4101,上街区,410106
4101,惠济区,410108
4101,中牟县,410122
4101,郑州经济技术开发区,410171
4101,郑州高新技术产业开发区,410172
4101,郑州航空港经济综合实验区,410173
4101,巩义市,410181
4101,荥阳市,410182
4101,新密市,410183
4101,新郑市,410184
4101,登封市,410185
4102,龙亭区,410202
4102,顺河回族区,410203
4102,鼓楼区,410204
4102,禹王台区,410205
4102,祥符区,410212
4102,杞县,410221
4102,通许县,410222
4102,尉氏县,410223
4102,兰考县,410225
4103,老城区,410302
4103,西工区,410303
4103,瀍河回族区,410304
4103,涧西区,410305
4103,吉利区,410306
4103,洛龙区,410311
4103,孟津县,410322
4103,新安县,410323
4103,栾川县,410324
4103,嵩县,410325
4103,汝阳县,410326
4103,宜阳县,410327
4103,洛宁县,410328
4103,伊川县,410329
4103,洛阳高新技术产业开发区,410371
4103,偃师市,410381
4104,新华区,410402
4104,卫东区,410403
4104,石龙区,410404
4104,湛河区,410411
4104,宝丰县,410421
4104,叶县,410422
4104,鲁山县,410423
4104,郏县,410425
4104,高新技术产业开发区,410471
4104,新城区,410472
4104,舞钢市,410481
4104,汝州市,410482
4105,文峰区,410502
4105,北关区,410503
4105,殷都区,410505
4105,龙安区,410506
4105,安阳县,410522
4105,汤阴县,410523
4105,滑县,410526
4105,内黄县,410527
4105,安阳高新技术产业开发区,410571
4105,林州市,410581
4106,鹤山区,410602
4106,山城区,410603
4106,淇滨区,410611
4106,浚县,410621
4106,淇县,410622
4106,鹤壁经济技术开发区,410671
4107,红旗区,410702
4107,卫滨区,410703
4107,凤泉区,410704
4107,牧野区,410711
4107,新乡县,410721
4107,获嘉县,410724
4107,原阳县,410725
4107,延津县,410726
4107,封丘县,410727
4107,长垣县,410728
4107,新乡高新技术产业开发区,410771
4107,新乡经济技术开发区,410772
4107,新乡市平原城乡一体化示范区,410773
4107,卫辉市,410781
4107,辉县市,410782
4108,解放区,410802
4108,中站区,410803
4108,马村区,410804
4108,山阳区,410811
4108,修武县,410821
4108,博爱县,410822
4108,武陟县,410823
4108,温县,410825
4108,焦作城乡一体化示范区,410871
4108,沁阳市,410882
4108,孟州市,410883
4109,华龙区,410902
4109,清丰县,410922
4109,南乐县,410923
4109,范县,410926
4109,台前县,410927
4109,濮阳县,410928
4109,河南濮阳工业园区,410971
4109,濮阳经济技术开发区,410972
4110,魏都区,411002
4110,建安区,411003
4110,鄢陵县,411024
4110,襄城县,411025
4110,许昌经济技术开发区,411071
4110,禹州市,411081
4110,长葛市,411082
4111,源汇区,411102
4111,郾城区,411103
4111,召陵区,411104
4111,舞阳县,411121
4111,临颍县,411122
4111,漯河经济技术开发区,411171
4112,湖滨区,411202
4112,陕州区,411203
4112,渑池县,411221
4112,卢氏县,411224
4112,河南三门峡经济开发区,411271
4112,义马市,411281
4112,灵宝市,411282
4113,宛城区,411302
4113,卧龙区,411303
4113,南召县,411321
4113,方城县,411322
4113,西峡县,411323
4113,镇平县,411324
4113,内乡县,411325
4113,淅川县,411326
4113,社旗县,411327
4113,唐河县,411328
4113,新野县,411329
4113,桐柏县,411330
4113,南阳高新技术产业开发区,411371
4113,南阳市城乡一体化示范区,411372
4113,邓州市,411381
4114,梁园区,411402
